"sales_id","order_id","date_id","customer_id","product_id","sales_amount"
"655","CA-2016-131338","20160908","NP-18325","OFF-FA-10000992","10.65"
"656","CA-2016-131338","20160908","NP-18325","TEC-AC-10002600","247.8"
"657","CA-2017-109911","20171205","VG-21805","OFF-AR-10001662","10.96"
"658","CA-2018-149181","20180805","MD-17350","FUR-CH-10004540","47.992"
"659","CA-2017-164672","20170805","GB-14530","FUR-FU-10001488","211.96"
"660","US-2017-132857","20171112","CA-12775","OFF-AR-10003251","6.672"
"661","CA-2016-130022","20161008","JK-16120","OFF-LA-10002787","3.75"
"662","CA-2016-130022","20161008","JK-16120","OFF-LA-10002043","41.4"
"663","CA-2016-130022","20161008","JK-16120","OFF-AR-10001915","29.79"
"664","US-2017-118780","20171009","PN-18775","OFF-ST-10000352","59.48"
"665","US-2017-118780","20171009","PN-18775","OFF-PA-10000575","6.69"
"666","CA-2018-108560","20180807","JC-15385","FUR-FU-10002937","198.46"
"667","CA-2018-108560","20180807","JC-15385","OFF-LA-10003930","786.48"
"668","CA-2018-108560","20180807","JC-15385","OFF-BI-10001107","23.168"
"669","CA-2018-108560","20180807","JC-15385","TEC-AC-10003063","50"
"670","CA-2017-106530","20170805","CL-12565","OFF-PA-10002986","10.688"
"671","CA-2017-106530","20170805","CL-12565","OFF-PA-10004451","10.368"
"672","CA-2017-106530","20170805","CL-12565","OFF-ST-10000649","25.12"
"673","CA-2017-106530","20170805","CL-12565","TEC-AC-10001465","58.112"
"674","CA-2016-105221","20160111","VM-21685","TEC-AC-10002323","35.36"
"675","CA-2016-105221","20160111","VM-21685","OFF-FA-10001135","3.168"
"676","CA-2015-127159","20151205","HL-15040","FUR-FU-10000010","34.79"
"677","CA-2018-111647","20180307","RD-19585","TEC-PH-10002726","167.968"
"678","CA-2016-150560","20161112","SW-20455","OFF-LA-10003930","196.62"
"679","CA-2015-122882","20150709","SB-20290","OFF-ST-10002344","64.784"
"680","CA-2015-122882","20150709","SB-20290","TEC-PH-10003589","32.382"
"681","CA-2015-122882","20150709","SB-20290","FUR-FU-10000758","42.368"
"682","CA-2015-122882","20150709","SB-20290","TEC-MA-10004679","399.54"
"683","CA-2017-147585","20170711","CB-12535","FUR-FU-10002597","14.82"
"684","CA-2018-143798","20181012","AW-10840","OFF-PA-10000788","10.368"
"685","CA-2018-143798","20181012","AW-10840","FUR-FU-10004306","310.88"
"686","CA-2018-129833","20180912","HF-14995","OFF-PA-10000575","33.45"
"687","CA-2018-129833","20180912","HF-14995","OFF-BI-10004182","10.4"
"688","CA-2015-135657","20150306","SC-20725","FUR-TA-10004086","515.88"
"689","CA-2015-139857","20150202","CD-12790","OFF-FA-10001843","12.35"
"690","CA-2017-106306","20170803","PG-18820","OFF-BI-10003676","9.702"
"691","US-2018-124968","20180809","MM-18055","FUR-TA-10004289","765.625"
"692","CA-2018-104003","20180710","DC-13285","FUR-BO-10003965","307.666"
"693","CA-2017-106894","20170702","CA-12265","TEC-AC-10003063","100"
"694","CA-2017-106894","20170702","CA-12265","OFF-LA-10001045","7.83"
"695","US-2017-131149","20171007","LH-17155","OFF-ST-10000689","338.04"
"696","US-2017-131149","20171007","LH-17155","OFF-AR-10002135","154.24"
"697","CA-2016-130204","20160309","DB-13120","OFF-ST-10001325","31.44"
"698","CA-2016-130204","20160309","DB-13120","TEC-AC-10003038","17.9"
"699","CA-2016-130204","20160309","DB-13120","TEC-AC-10003590","129.45"
"700","CA-2015-110527","20150908","ED-13885","OFF-LA-10000262","20.88"
"701","CA-2015-133270","20150606","BM-11785","OFF-AR-10002656","13.36"
"702","CA-2018-116715","20180212","VW-21775","OFF-ST-10004340","559.62"
"703","CA-2018-116715","20180212","VW-21775","OFF-PA-10004475","109.92"
"704","CA-2018-116715","20180212","VW-21775","OFF-PA-10003893","8.56"
"705","CA-2016-135622","20160812","TT-21460","OFF-PA-10000100","360.712"
"706","CA-2016-135622","20160812","TT-21460","TEC-PH-10001817","1718.4"
"707","CA-2015-139017","20151105","RM-19375","TEC-AC-10001013","46.864"
"708","CA-2015-141817","20150501","MB-18085","OFF-AR-10003478","19.536"
"709","CA-2016-130785","20160509","AG-10900","FUR-BO-10000330","411.332"
"710","CA-2016-130785","20160509","AG-10900","OFF-BI-10001900","28.752"
"711","CA-2016-130785","20160509","AG-10900","FUR-BO-10003159","293.199"
"712","CA-2017-110254","20170408","ML-17755","OFF-SU-10002573","35.06"
"713","CA-2017-110254","20170408","ML-17755","OFF-LA-10004484","4.13"
"714","CA-2017-110254","20170408","ML-17755","FUR-FU-10001591","109.8"
"715","CA-2017-110254","20170408","ML-17755","OFF-LA-10002034","9.82"
"716","CA-2018-146024","20180203","SC-20770","OFF-SU-10001935","6.976"
"717","CA-2018-146024","20180203","SC-20770","OFF-BI-10003291","12.222"
"718","CA-2017-124667","20171111","BD-11770","TEC-AC-10003447","59.97"
"719","CA-2017-124667","20171111","BD-11770","OFF-ST-10002276","83.36"
"720","CA-2016-111094","20160907","CB-12535","OFF-PA-10001609","6.58"
"721","CA-2016-111094","20160907","CB-12535","OFF-BI-10001597","122.94"
"722","CA-2015-120474","20150112","RP-19390","FUR-CH-10001854","2807.84"
"723","CA-2015-120474","20150112","RP-19390","OFF-AR-10000475","46.64"
"724","CA-2015-104773","20150812","TB-21175","OFF-ST-10000777","60.416"
"725","CA-2017-140774","20170509","BE-11455","OFF-AR-10004022","107.94"
"726","CA-2017-100965","20170707","RM-19375","FUR-FU-10003039","215.65"
"727","CA-2017-121034","20170808","JF-15565","OFF-FA-10000585","11.168"
"728","CA-2017-121034","20170808","JF-15565","OFF-PA-10001994","53.952"
"729","CA-2017-164938","20171102","PB-19210","TEC-PH-10004897","69.93"
"730","CA-2015-132612","20150906","FO-14305","FUR-TA-10004534","1441.3"
"731","CA-2016-164833","20160406","LL-16840","OFF-LA-10000443","7.38"
"732","CA-2016-164833","20160406","LL-16840","OFF-AR-10004685","9.26"
"733","CA-2016-131422","20160511","GB-14530","FUR-CH-10001270","207"
"734","CA-2018-162691","20180108","AS-10045","OFF-PA-10003729","36.288"
"735","CA-2015-117345","20150108","BF-10975","OFF-LA-10000240","17.544"
"736","CA-2015-117345","20150108","BF-10975","FUR-FU-10000629","44.128"
"737","CA-2015-117345","20150108","BF-10975","OFF-AP-10001005","62.92"
"738","CA-2015-117345","20150108","BF-10975","OFF-PA-10002377","78.304"
"739","CA-2016-135391","20160902","FA-14230","OFF-LA-10001074","40.096"
"740","CA-2016-135391","20160902","FA-14230","FUR-FU-10001986","40.784"
"741","US-2018-158512","20181201","DA-13450","OFF-PA-10001804","40.08"
"742","US-2018-158512","20181201","DA-13450","FUR-FU-10004973","37.68"
"743","CA-2018-128370","20181009","FH-14275","FUR-CH-10002602","362.352"
"744","CA-2018-128370","20181009","FH-14275","OFF-BI-10004140","7.184"
"745","US-2018-158218","20181205","AC-10420","OFF-ST-10000563","127.92"
"746","US-2018-158218","20181205","AC-10420","OFF-BI-10002133","34.24"
"747","CA-2016-121608","20160309","JB-15400","OFF-AP-10002311","137.62"
"748","CA-2016-121608","20160309","JB-15400","TEC-PH-10004959","100.49"
"749","CA-2015-151078","20151211","RF-19840","OFF-ST-10001328","49.632"
"750","US-2018-116659","20181211","NG-18355","TEC-PH-10002824","370.782"
"751","CA-2015-147914","20150406","MP-17470","OFF-PA-10001685","16.224"
"752","US-2017-112977","20171003","CJ-12010","FUR-BO-10003272","176.784"
"753","CA-2016-109512","20160503","LF-17185","OFF-EN-10002621","29.34"
"754","CA-2016-109512","20160503","LF-17185","FUR-CH-10001146","383.607"
"755","CA-2016-109512","20160503","LF-17185","OFF-ST-10000689","563.4"
"756","US-2018-108063","20180212","AS-10090","OFF-AR-10001446","34.65"
"757","CA-2018-141789","20180310","AC-10450","OFF-BI-10001359","1793.98"
"758","CA-2016-157959","20160302","RW-19540","FUR-FU-10004093","136.92"
"759","CA-2018-121503","20180307","FH-14275","OFF-PA-10001878","273.896"
"760","CA-2018-121503","20180307","FH-14275","TEC-MA-10003674","597.132"
"761","CA-2016-105634","20160811","HA-14905","OFF-AR-10001573","11.65"
"762","CA-2016-125178","20160310","MZ-17515","OFF-ST-10002562","15.008"
"763","CA-2017-156685","20170807","SC-20230","TEC-PH-10004345","863.64"
"764","CA-2017-156685","20170807","SC-20230","OFF-AR-10000588","47.616"
"765","CA-2018-126865","20180512","NP-18325","OFF-PA-10003039","92.94"
"766","CA-2018-102834","20180903","LW-16990","TEC-AC-10001908","199.98"
"767","US-2017-139710","20170906","GM-14680","TEC-PH-10001198","177.48"
"768","CA-2018-161200","20180608","SV-20365","FUR-BO-10000468","145.74"
"769","CA-2018-161200","20180608","SV-20365","FUR-FU-10001706","15.4"
"770","CA-2017-112109","20170807","JE-15715","OFF-BI-10002082","19.968"
"771","CA-2017-112109","20170807","JE-15715","OFF-ST-10001505","33.488"
"772","CA-2017-112109","20170807","JE-15715","OFF-BI-10001634","8.736"
"773","CA-2017-112109","20170807","JE-15715","FUR-CH-10004287","662.88"
"774","CA-2018-157987","20180209","AC-10615","OFF-AR-10000658","23.1"
"775","CA-2018-157987","20180209","AC-10615","FUR-FU-10001196","11.54"
"776","CA-2018-157987","20180209","AC-10615","FUR-TA-10001889","254.526"
"777","CA-2018-157987","20180209","AC-10615","OFF-AP-10000358","12.98"
"778","CA-2018-157987","20180209","AC-10615","OFF-BI-10004970","26.432"
"779","CA-2018-157987","20180209","AC-10615","TEC-PH-10003885","197.97"
"780","CA-2018-157987","20180209","AC-10615","OFF-LA-10001641","18.9"
"781","CA-2018-157987","20180209","AC-10615","FUR-CH-10003379","1282.41"
"782","CA-2018-157987","20180209","AC-10615","OFF-AR-10004582","4.92"
"783","CA-2018-157987","20180209","AC-10615","TEC-AC-10002842","238"
"784","CA-2018-157987","20180209","AC-10615","TEC-AC-10000109","167.97"
"785","CA-2018-157987","20180209","AC-10615","OFF-PA-10003893","17.12"
"786","CA-2018-110905","20181009","RW-19690","OFF-BI-10003669","16.2"
"787","CA-2018-110905","20181009","RW-19690","OFF-AP-10004785","33.99"
"788","CA-2018-110905","20181009","RW-19690","TEC-AC-10003023","296.85"
"789","CA-2018-110905","20181009","RW-19690","TEC-AC-10002217","112.8"
"790","CA-2018-110905","20181009","RW-19690","OFF-BI-10002954","13.71"
"791","CA-2018-110905","20181009","RW-19690","OFF-PA-10002586","24.9"
"792","CA-2018-110905","20181009","RW-19690","OFF-ST-10000025","286.29"
"793","CA-2018-110905","20181009","RW-19690","OFF-AP-10003281","24.18"
"794","CA-2018-140242","20180605","ML-17755","OFF-AR-10004752","6.408"
"795","CA-2016-109939","20160805","AA-10375","OFF-AR-10000127","5.248"
"796","CA-2015-122749","20150312","NG-18430","TEC-PH-10003811","479.96"
"797","CA-2016-127509","20160911","AS-10090","OFF-BI-10002393","17.22"
"798","CA-2016-127509","20160911","AS-10090","FUR-TA-10002855","1024.38"
"799","CA-2016-127509","20160911","AS-10090","OFF-EN-10000781","26.22"
"800","CA-2016-127509","20160911","AS-10090","OFF-PA-10002160","17.34"
"801","US-2018-147221","20180212","JS-16030","OFF-AP-10002534","294.62"
"802","US-2018-147221","20180212","JS-16030","FUR-FU-10004020","8.752"
"803","CA-2015-131905","20150602","ND-18460","OFF-LA-10002787","15"
"804","CA-2015-131905","20150602","ND-18460","TEC-PH-10003645","161.61"
"805","CA-2015-131905","20150602","ND-18460","TEC-PH-10001615","144.95"
"806","CA-2018-166128","20181104","LW-17215","TEC-AC-10001767","199.95"
"807","CA-2018-166128","20181104","LW-17215","OFF-AR-10001221","41.86"
"808","US-2018-143028","20181104","SC-20050","OFF-BI-10004738","11.364"
"809","CA-2018-165386","20180308","CM-12190","FUR-BO-10003034","183.372"
"810","CA-2016-155761","20161112","SC-20800","TEC-AC-10001606","159.984"
"811","CA-2016-155761","20161112","SC-20800","OFF-ST-10000943","46.344"
"812","CA-2017-113516","20170809","VM-21685","OFF-BI-10002225","33.024"
"813","CA-2017-113516","20170809","VM-21685","OFF-BI-10001989","67.136"
"814","CA-2017-128923","20170912","GB-14530","OFF-PA-10002250","9.392"
"815","CA-2017-128923","20170912","GB-14530","OFF-AR-10000475","9.328"
"816","CA-2016-104493","20160210","EB-13705","OFF-BI-10004817","57.504"
"817","CA-2016-142237","20161107","CK-12595","FUR-FU-10004848","289.8"
"818","CA-2016-142237","20161107","CK-12595","OFF-BI-10004022","2.502"
"819","CA-2016-142237","20161107","CK-12595","OFF-BI-10003669","6.48"
"820","CA-2016-142237","20161107","CK-12595","FUR-CH-10003833","341.488"
"821","CA-2016-142237","20161107","CK-12595","OFF-AR-10003732","11.12"
"822","CA-2016-142237","20161107","CK-12595","FUR-FU-10003142","25.344"
"823","CA-2017-136434","20170112","RD-19480","FUR-FU-10001196","17.31"
"824","CA-2018-122504","20180711","DB-13270","TEC-AC-10003289","59.97"
"825","CA-2018-122504","20180711","DB-13270","TEC-PH-10002468","761.544"
"826","CA-2015-131051","20150112","TR-21325","FUR-FU-10001861","58.2"
"827","CA-2018-140676","20181209","BF-11080","OFF-PA-10004082","39.9"
"828","CA-2018-140676","20181209","BF-11080","OFF-AP-10000358","90.86"
"829","CA-2018-140676","20181209","BF-11080","OFF-PA-10004243","94.85"
"830","CA-2018-124401","20180709","RD-19900","OFF-ST-10000649","37.68"
"831","CA-2018-124401","20180709","RD-19900","TEC-AC-10002926","279.944"
"832","US-2015-140116","20151003","KT-16480","OFF-ST-10000078","636.408"
"833","US-2015-140116","20151003","KT-16480","OFF-AR-10001044","83.168"
"834","CA-2016-159786","20161210","RK-19300","FUR-TA-10001307","209.67"
"835","US-2018-168690","20180701","TS-21085","OFF-BI-10000145","2.808"
"836","CA-2018-158246","20180911","JB-15400","FUR-CH-10003061","215.976"
"837","CA-2018-144862","20180112","EH-14005","OFF-EN-10003040","104.68"
"838","CA-2018-144862","20180112","EH-14005","TEC-PH-10000923","62.958"
"839","CA-2016-134859","20160410","JK-16120","FUR-FU-10003623","64.944"
"840","CA-2016-134859","20160410","JK-16120","OFF-PA-10001293","20.736"
"841","CA-2015-159520","20150606","GT-14635","OFF-BI-10003982","149.544"
"842","CA-2015-159520","20150606","GT-14635","OFF-SU-10001664","17.14"
"843","CA-2015-159520","20150606","GT-14635","FUR-TA-10003238","991.764"
"844","CA-2017-155481","20170109","DK-13225","OFF-PA-10004675","30.48"
"845","CA-2017-155481","20170109","DK-13225","TEC-PH-10002293","23.988"
"846","CA-2017-155481","20170109","DK-13225","OFF-FA-10002780","16.688"
"847","CA-2015-141607","20151212","WB-21850","FUR-FU-10003975","43.31"
"848","CA-2017-159737","20170309","CS-11950","OFF-BI-10004236","8.808"
"849","CA-2017-101938","20170701","DW-13480","OFF-AR-10003696","34.58"
"850","CA-2015-152296","20150108","IL-15100","OFF-BI-10004506","19.752"
"851","CA-2017-128818","20170705","CJ-12010","OFF-BI-10000309","85.232"
"852","CA-2017-128818","20170705","CJ-12010","OFF-LA-10003923","44.4"
"853","CA-2017-128818","20170705","CJ-12010","FUR-CH-10002084","442.764"
"854","CA-2017-128818","20170705","CJ-12010","TEC-MA-10000488","3999.95"
"855","CA-2017-128818","20170705","CJ-12010","TEC-AC-10001767","199.95"
"856","CA-2017-128818","20170705","CJ-12010","FUR-FU-10001940","63.68"
"857","CA-2018-124576","20180108","HK-14890","OFF-BI-10002735","54.896"
"858","CA-2018-143063","20181008","IL-15100","OFF-EN-10003134","70.08"
"859","CA-2018-143063","20181008","IL-15100","FUR-FU-10003708","121.3"
"860","CA-2018-143063","20181008","IL-15100","TEC-PH-10003645","1454.49"
"861","CA-2017-128412","20171012","AP-10915","OFF-BI-10001718","153.552"
"862","CA-2017-128412","20171012","AP-10915","OFF-AP-10002082","65.34"
"863","CA-2017-128412","20171012","AP-10915","OFF-PA-10001125","123.92"
"864","CA-2017-128412","20171012","AP-10915","OFF-AP-10000252","35.1"
"865","CA-2017-128412","20171012","AP-10915","TEC-AC-10003038","44.75"
"866","CA-2017-136483","20170112","AG-10390","OFF-AR-10000940","4.704"
"867","US-2015-165659","20150106","LT-17110","FUR-FU-10001935","22.2"
"868","US-2015-165659","20150106","LT-17110","TEC-PH-10002563","881.93"
"869","CA-2016-138002","20160609","BT-11305","OFF-BI-10002160","6.096"
"870","CA-2016-138002","20160609","BT-11305","FUR-FU-10004748","191.82"
"871","CA-2017-164350","20171009","CG-12040","OFF-AR-10000538","67.56"
"872","CA-2018-129378","20180110","NS-18505","OFF-BI-10002012","1.44"
"873","CA-2018-129378","20180110","NS-18505","OFF-BI-10001922","61.776"
"874","CA-2018-129378","20180110","NS-18505","OFF-AP-10000576","241.96"
"875","CA-2018-129378","20180110","NS-18505","FUR-CH-10000553","108.608"
"876","CA-2016-131884","20160612","DK-13375","TEC-PH-10001578","485.94"
"877","CA-2016-131884","20160612","DK-13375","OFF-AR-10004078","37.376"
"878","CA-2016-131884","20160612","DK-13375","FUR-CH-10004860","70.686"
"879","CA-2017-139157","20170110","GM-14680","FUR-TA-10003238","330.588"
"880","CA-2018-132122","20180907","JH-15820","OFF-ST-10003692","228.92"
"881","CA-2018-104066","20180512","QJ-19255","TEC-AC-10001013","205.03"
"882","CA-2016-117611","20160811","MZ-17335","OFF-FA-10002280","5"
"883","CA-2016-117611","20160811","MZ-17335","TEC-AC-10002049","371.97"
"884","CA-2018-122994","20180602","MV-17485","FUR-BO-10004015","359.97"
"885","CA-2018-149146","20181210","SM-20320","OFF-PA-10003919","7.968"
"886","CA-2018-164917","20180212","MK-17905","OFF-AR-10004344","47.96"
"887","CA-2016-142944","20160603","JL-15850","FUR-FU-10000308","435.26"
"888","CA-2015-157882","20150310","AR-10405","FUR-TA-10001866","143.432"
"889","CA-2015-157882","20150310","AR-10405","FUR-CH-10002774","122.352"
"890","CA-2017-132143","20170309","FM-14215","OFF-PA-10002713","48.16"
"891","CA-2016-153108","20160503","SF-20200","TEC-PH-10001552","23.92"
"892","CA-2016-153108","20160503","SF-20200","OFF-AP-10002222","60.69"
"893","CA-2017-112676","20170505","PJ-18835","OFF-PA-10003971","14.352"
"894","US-2018-112928","20180106","BB-10990","OFF-AP-10002287","17.48"
"895","CA-2018-143343","20181006","BW-11200","OFF-AR-10002375","16.4"
"896","CA-2018-115154","20180801","RS-19420","FUR-TA-10001950","892.98"
"897","CA-2016-130995","20160111","QJ-19255","TEC-PH-10000347","4.95"
"898","CA-2016-113145","20160111","VD-21670","OFF-PA-10002659","13.52"
"899","CA-2016-113145","20160111","VD-21670","FUR-FU-10000965","259.7"
"900","CA-2016-113145","20160111","VD-21670","TEC-PH-10001527","42.95"
"901","CA-2016-113145","20160111","VD-21670","TEC-AC-10001838","1399.93"
"902","CA-2016-113145","20160111","VD-21670","TEC-PH-10002597","503.96"
"903","CA-2016-160794","20160608","MS-17980","OFF-PA-10004156","27.216"
"904","CA-2018-116225","20180511","SV-20935","TEC-AC-10001432","390.75"
"905","US-2018-120418","20181106","BC-11125","FUR-CH-10001394","280.792"
"906","US-2018-120418","20181106","BC-11125","OFF-ST-10002370","68.448"
"907","US-2018-120418","20181106","BC-11125","OFF-AR-10002956","88.04"
"908","US-2018-120418","20181106","BC-11125","OFF-AR-10001955","15.872"
"909","US-2018-120418","20181106","BC-11125","OFF-ST-10001809","215.592"
"910","CA-2018-152695","20181012","CC-12220","OFF-EN-10004030","10.86"
"911","CA-2018-152695","20181012","CC-12220","OFF-AP-10000026","426.79"
"912","CA-2017-137736","20171011","DC-13285","OFF-AR-10004999","41.86"
"913","CA-2018-109701","20180212","AM-10360","OFF-BI-10004187","9.024"
"914","CA-2018-109701","20180212","AM-10360","OFF-BI-10000632","69.456"
"915","CA-2018-109701","20180212","AM-10360","OFF-PA-10003724","10.86"
"916","CA-2018-109701","20180212","AM-10360","OFF-AP-10002765","79.47"
"917","CA-2018-109701","20180212","AM-10360","OFF-AR-10001868","10.08"
"918","CA-2018-123659","20181002","MN-17935","OFF-PA-10002464","23.12"
"919","CA-2018-155152","20180707","MP-17965","TEC-AC-10004353","252"
"920","CA-2017-159940","20170707","BF-11020","FUR-FU-10004973","60.288"
"921","CA-2017-159940","20170707","BF-11020","OFF-FA-10000936","2.632"
"922","CA-2017-159940","20170707","BF-11020","OFF-PA-10001609","23.688"
"923","CA-2017-159940","20170707","BF-11020","FUR-CH-10000785","253.372"
"924","CA-2016-148628","20160612","KM-16375","OFF-PA-10003883","32.75"
"925","CA-2017-118052","20170605","BE-11455","OFF-FA-10004248","7.216"
"926","CA-2017-118052","20170605","BE-11455","OFF-PA-10002581","49.568"
"927","CA-2017-118052","20170605","BE-11455","FUR-FU-10004848","54.712"
"928","CA-2016-145065","20161212","DK-13375","OFF-FA-10001229","7.86"
"929","CA-2016-145065","20161212","DK-13375","OFF-BI-10002437","24.448"
"930","US-2016-127040","20160612","SG-20605","OFF-PA-10004255","6.48"
"931","US-2016-127040","20160612","SG-20605","OFF-PA-10001184","41.86"
"932","US-2016-127040","20160612","SG-20605","TEC-AC-10002637","1619.91"
"933","US-2016-127040","20160612","SG-20605","FUR-FU-10002878","113.92"
"934","CA-2018-147361","20180909","SB-20290","OFF-ST-10001809","628.81"
"935","CA-2018-147361","20180909","SB-20290","OFF-ST-10002214","56.45"
"936","CA-2018-145877","20180104","AS-10090","OFF-ST-10000649","94.2"
"937","CA-2018-145877","20180104","AS-10090","OFF-EN-10001990","28.4"
"938","CA-2018-108574","20180710","MG-18145","TEC-AC-10002049","1115.91"
"939","CA-2018-108574","20180710","MG-18145","TEC-PH-10003555","128.744"
"940","CA-2018-108574","20180710","MG-18145","TEC-PH-10000702","79.92"
"941","CA-2015-162684","20150108","AS-10630","OFF-FA-10000992","5.68"
"942","CA-2016-142041","20160706","EM-13810","OFF-BI-10004187","7.52"
"943","CA-2015-151295","20151211","JA-15970","OFF-PA-10001947","11.96"
"944","CA-2015-151295","20151211","JA-15970","FUR-TA-10002356","629.064"
"945","CA-2016-146087","20160607","PP-18955","FUR-BO-10002824","301.96"
"946","CA-2018-168655","20181210","ML-18040","TEC-AC-10002842","595"
"947","CA-2018-168655","20181210","ML-18040","OFF-BI-10002082","79.872"
"948","CA-2018-159597","20180911","MC-17590","OFF-ST-10002289","63.56"
"949","CA-2018-159597","20180911","MC-17590","TEC-AC-10004171","99.99"
"950","CA-2017-169922","20171106","MZ-17515","OFF-BI-10003784","1.344"
"951","CA-2017-169922","20171106","MZ-17515","OFF-BI-10001617","8.272"
"952","CA-2017-169922","20171106","MZ-17515","FUR-FU-10004415","12.544"
"953","CA-2018-140053","20180307","CA-12265","FUR-FU-10003708","545.85"
"954","CA-2017-140207","20170511","CS-12400","OFF-BI-10003963","29.12"
"955","CA-2016-142419","20161107","SC-20380","OFF-PA-10001763","29.97"
"956","CA-2016-142419","20161107","SC-20380","OFF-BI-10001597","98.352"
"957","CA-2018-148691","20180312","CS-12460","OFF-BI-10001524","83.92"
"958","CA-2018-148691","20180312","CS-12460","OFF-BI-10001553","14.624"
"959","CA-2018-148691","20180312","CS-12460","TEC-PH-10000576","136.99"
"960","CA-2018-148691","20180312","CS-12460","OFF-LA-10001317","3.15"
"961","CA-2018-128755","20180405","MK-18160","OFF-PA-10000726","9.11"
"962","CA-2018-128755","20180405","MK-18160","OFF-ST-10003306","571.44"
"963","CA-2018-128755","20180405","MK-18160","OFF-PA-10004983","32.4"
"964","CA-2018-128755","20180405","MK-18160","OFF-ST-10001291","16.91"
"965","CA-2017-114972","20170311","PF-19225","FUR-CH-10001190","217.584"
"966","CA-2017-114972","20170311","PF-19225","TEC-AC-10000682","82.95"
"967","CA-2017-114972","20170311","PF-19225","OFF-LA-10004545","87.71"
"968","CA-2017-114972","20170311","PF-19225","OFF-AP-10003057","1101.48"
"969","CA-2016-104514","20160201","CB-12535","OFF-ST-10001837","85.52"
"970","CA-2016-104514","20160201","CB-12535","OFF-AR-10001473","9.84"
"971","CA-2016-104514","20160201","CB-12535","OFF-PA-10004285","20.04"
"972","CA-2016-141040","20160910","TB-21250","TEC-PH-10001835","631.96"
"973","CA-2016-141040","20160910","TB-21250","OFF-PA-10002245","23.92"
"974","CA-2017-146206","20171009","KT-16480","FUR-TA-10004086","300.93"
"975","CA-2017-146206","20171009","KT-16480","TEC-PH-10000895","719.96"
"976","CA-2016-120397","20160207","RB-19435","OFF-AP-10001293","32.784"
"977","CA-2018-163902","20180203","MY-17380","TEC-PH-10000675","196.776"
"978","CA-2018-163902","20180203","MY-17380","TEC-AC-10000580","479.94"
"979","CA-2018-155089","20180212","DB-12910","OFF-BI-10002429","45.66"
"980","CA-2017-124506","20171111","BB-11545","TEC-AC-10003280","95.968"
"981","CA-2017-124506","20171111","BB-11545","FUR-CH-10004540","47.992"
"982","CA-2015-106572","20150509","NP-18700","OFF-ST-10000585","264.32"
"983","CA-2018-123134","20180205","DW-13585","FUR-FU-10003975","129.93"
"984","CA-2016-124541","20160604","TT-21220","OFF-AR-10004078","42.048"
"985","CA-2016-124541","20160604","TT-21220","TEC-AC-10002550","25.488"
"986","CA-2016-124541","20160604","TT-21220","OFF-BI-10004965","6.9"
"987","CA-2016-124541","20160604","TT-21220","OFF-BI-10004209","9.648"
"988","CA-2016-124541","20160604","TT-21220","OFF-PA-10001526","7.968"
"989","CA-2016-143238","20160609","LO-17170","TEC-AC-10003499","46.32"
"990","US-2017-114174","20170809","AP-10720","FUR-BO-10003450","173.94"
"991","US-2017-114174","20170809","AP-10720","OFF-LA-10000248","14.76"
"992","US-2017-126844","20170810","BW-11110","FUR-FU-10004909","51.712"
"993","CA-2018-123967","20180111","SF-20200","OFF-BI-10001308","25.12"
"994","CA-2018-123967","20180111","SF-20200","FUR-TA-10003954","2665.62"
"995","CA-2018-148929","20180709","SP-20620","OFF-ST-10003282","478.08"
"996","CA-2018-145128","20180907","SM-20320","FUR-FU-10000293","526.45"
"997","CA-2016-121041","20160311","CS-12250","OFF-EN-10001137","6.608"
"998","CA-2017-137729","20170505","BF-11005","OFF-ST-10001505","5.98"
"999","CA-2017-137729","20170505","BF-11005","TEC-PH-10001433","246.168"
"1000","US-2017-115455","20170809","SE-20110","FUR-FU-10004671","14.136"
"1001","US-2017-115455","20170809","SE-20110","FUR-TA-10003569","601.47"
"1002","CA-2017-165848","20170406","EN-13780","OFF-PA-10000349","14.94"
"1003","CA-2017-165848","20170406","EN-13780","TEC-MA-10003356","1349.85"
"1004","CA-2017-165848","20170406","EN-13780","FUR-BO-10000362","136.784"
"1005","CA-2017-165848","20170406","EN-13780","FUR-FU-10003878","61.12"
"1006","CA-2017-154053","20170403","MG-17890","OFF-AR-10003727","16.99"
"1007","CA-2018-147942","20180104","MS-17365","OFF-LA-10003663","5.78"
"1008","CA-2018-147942","20180104","MS-17365","OFF-BI-10001294","121.68"
"1009","CA-2015-164861","20150312","MC-17635","OFF-PA-10001972","25.92"
"1010","CA-2016-168186","20161009","AB-10150","OFF-PA-10000477","14.94"
"1011","CA-2016-116750","20160507","BF-10975","FUR-FU-10003829","4.928"
"1012","CA-2016-116750","20160507","BF-10975","OFF-BI-10004728","7.23"
"1013","CA-2018-108441","20181206","SB-20170","OFF-PA-10000697","19.04"
"1014","CA-2018-108441","20181206","SB-20170","OFF-BI-10000848","13.128"
"1015","CA-2018-108441","20181206","SB-20170","OFF-AR-10004691","64.14"
"1016","CA-2018-108441","20181206","SB-20170","FUR-CH-10000595","858.24"
"1017","CA-2015-131002","20150709","TB-21400","FUR-FU-10004270","57.69"
"1018","CA-2015-131002","20150709","TB-21400","OFF-BI-10000948","42.81"
"1019","CA-2015-131002","20150709","TB-21400","OFF-PA-10000223","12.96"
"1020","CA-2015-131002","20150709","TB-21400","FUR-FU-10004665","821.88"
"1021","CA-2015-131002","20150709","TB-21400","TEC-PH-10000215","104.85"
